ID_CommunityIdentity;ID_CommunityIdentityConnectedTo;ID_CommunityConnectionType
29262;152470;2
29262;152815;1
29262;158814;1
29262;163008;2
29262;165709;2
29262;166127;2
29262;169213;2
29262;170366;2
29262;170639;1
29262;175860;1
29262;176874;2
29262;177299;2
29262;181296;2
29262;182564;2
29262;183344;1
29262;185403;2
29262;189074;2
29262;189623;1
29262;190950;1
29262;195974;2
29262;201085;1
29262;203275;2
29262;204294;2
29262;204447;1
29262;207353;1
29262;207980;2
29262;217047;1
29262;219305;1
29262;223076;2
29262;224383;2
29262;229608;1
29262;233503;1
29262;233950;1
29262;236360;2
29262;245660;2
29262;247843;1
29262;317761;2
29262;499283;2
29262;499507;1
29262;499768;2
29262;502216;2
29262;503323;2
29262;503423;2
29262;505351;2
29262;508780;1
29262;509546;2
29262;512318;2
29262;512341;2
29262;514962;2
29262;516802;2
29262;519657;1
29262;519933;1
29262;520442;2
29262;522269;1
29262;525685;2
29262;530469;2
29262;533796;2
29262;534098;2
29262;535893;2
29262;536826;2
29262;537553;2
29262;539631;1
29262;539866;2
29262;540551;2
29262;541468;2
29262;543555;2
29262;544877;2
29262;545327;1
29262;547356;2
29262;547756;1
29262;549143;1
29262;549151;2
29262;549844;2
29262;549961;2
29262;550624;2
29262;553628;1
29262;553878;2
29262;553917;2
29262;555331;2
29262;557246;1
29262;557390;2
29262;558119;1
29262;561238;2
29262;562534;2
29262;563022;1
29262;565241;2
29262;568800;1
29262;570329;2
29262;570618;2
29262;570756;2
29262;571425;2
29262;573100;1
29262;575173;2
29262;575390;1
29262;575663;2
29262;577929;2
29262;578480;2
29262;578557;1
29262;580173;2
29262;580182;2
29262;581271;2
29262;582098;2
3719;3719;1
3719;37249;1
3719;42167;1
3719;93537;1
3719;178855;1
3719;239804;1
3719;246490;1
3719;601254;1
4112;46332;1
4112;177227;1
4112;500587;1
4112;629763;1
4162;20447;1
4162;44420;2
4162;213679;2
4162;225233;1
4162;504846;2
4162;516017;1
4162;519657;1
4162;525481;2
4162;528013;2
4162;547132;1
4162;547223;1
7181;505923;1
10614;69431;1
11500;499669;1
11500;553917;1
11750;11750;1
11750;37249;1
11750;302559;2
13390;31625;1
13390;43592;1
13390;73289;1
13390;270340;2
13390;501015;2
18127;18127;1
18563;22680;2
18563;24203;2
18563;30457;2
18563;118117;2
18563;519657;1
18563;534105;2
18563;554287;2
18563;554327;2
18563;569699;2
18563;584349;2
18563;602824;2
18563;605466;1
18563;670102;2
19156;168092;1
20510;527290;1
21760;24595;2
21760;30457;1
21760;80635;1
21760;225521;1
21760;230094;1
21760;504281;1
21760;506211;1
21760;515527;1
21760;516559;1
21760;527635;1
21760;541888;1
21760;548811;1
21760;552896;1
21760;575787;1
21871;149514;1
21871;213325;1
23500;23500;1
23836;15472;1
23836;29181;1
23836;45892;1
23836;55887;1
23836;144642;1
23836;172325;1
23836;178309;1
23836;233762;1
23836;499816;1
23836;530681;1
23836;538779;1
23836;560058;1
23836;570755;1
23836;587534;1
23836;629455;1
24100;24100;1
24100;75877;1
24100;634988;1
25186;73704;1
25186;120148;1
27744;499641;1
27744;669623;1
29316;46471;1
29316;72867;2
29316;124669;2
29316;170408;1
29316;174048;2
29316;185403;2
29316;189032;2
29316;577332;2
30195;10705;1
30195;13770;1
30195;19603;2
30195;26332;1
30195;37346;1
30195;58212;1
30195;61341;1
30195;79048;1
30195;86098;1
30195;91850;1
30195;94855;1
30195;98105;1
30195;102731;1
30195;149514;1
30195;163020;1
30195;164344;1
30195;176534;1
30195;190275;1
30195;220148;1
30195;223767;1
30195;228722;1
30195;238163;1
30195;499641;1
30195;538817;1
30195;556432;2
30195;629614;1
31195;55475;1
32442;10871;1
32442;53835;1
32442;74327;1
32442;84805;1
32442;152968;1
32442;200265;1
32442;499301;1
32442;527997;1
32442;552427;1
32442;571557;1
34821;38786;1
35132;149276;1
36400;37249;1
38083;38701;1
38083;515863;1
39569;137274;1
39569;551702;1
43513;515863;1
43513;519657;1
44756;44756;1
46085;57085;1
46085;123209;1
46085;132209;1
46085;143283;1
46085;218671;1
46085;236360;1
46085;243687;1
46085;601786;1
48400;48400;1
51058;51631;1
51058;515168;1
51058;670102;2
51358;212373;1
53773;1782;1
53773;39651;1
53773;53773;1
53773;55475;1
53773;96494;1
53773;169070;1
53773;183344;1
53773;185213;1
53773;193005;1
53773;196753;1
53773;207353;1
53773;218327;1
53773;514504;1
53773;519657;1
53773;530062;1
53773;607809;1
58153;58153;1
58228;8624;1
58228;49936;1
58228;58228;1
58228;62082;1
58228;63837;1
58228;69470;1
58228;246521;1
58228;248444;1
58228;541477;1
60979;60979;1
60979;131910;1
60979;233075;1
60979;519657;1
60979;572922;1
62065;37249;1
62065;188362;1
63283;48799;1
63283;207112;1
63283;551403;1
63283;601423;1
65505;41608;1
65505;137950;1
65505;502644;1
65505;581468;1
65505;633713;1
65505;640443;1
65505;669276;1
69642;227704;1
70521;70521;1
246;556432;2
5658;193320;1
6119;566570;2
7957;1782;1
7957;248444;1
7957;530835;2
7957;561877;1
20727;2711;2
20727;2968;2
20727;6602;2
20727;7346;2
20727;17469;2
20727;18563;2
20727;20727;1
20727;25011;2
20727;31605;2
20727;35172;2
20727;36131;2
20727;37249;1
20727;37783;2
20727;44779;2
20727;45964;2
20727;46085;2
20727;50503;2
20727;53014;2
20727;63283;2
20727;78399;2
20727;98046;1
20727;98495;2
20727;114929;2
20727;115224;2
20727;118117;2
20727;133950;2
20727;137129;2
20727;137790;2
20727;146923;2
20727;156313;2
20727;160001;2
20727;167646;2
20727;174067;2
20727;182676;2
20727;189032;2
20727;190213;2
20727;197186;2
20727;203275;2
20727;203366;2
20727;217212;2
20727;223638;2
20727;224813;2
20727;233529;2
20727;233996;2
20727;248304;2
20727;303148;2
20727;499729;2
20727;499873;2
20727;500530;2
20727;500792;2
20727;501092;2
20727;501118;2
20727;501644;2
20727;501983;2
20727;507006;2
20727;508172;2
20727;509832;2
20727;516259;2
20727;517687;2
20727;524430;2
20727;528013;2
20727;528747;2
20727;532982;2
20727;532989;2
20727;535749;2
20727;545580;2
20727;548513;2
20727;548606;2
20727;548622;2
20727;548759;2
20727;549961;2
20727;553552;2
20727;554287;2
20727;557434;2
20727;557506;2
20727;561652;2
20727;564854;2
20727;565241;2
20727;565355;2
20727;566287;2
20727;566359;2
20727;567820;2
20727;568263;2
20727;569277;2
20727;570329;2
20727;570388;2
20727;571120;2
20727;575739;2
20727;576953;2
20727;577078;2
20727;579866;2
20727;580553;2
20727;580625;2
20727;581219;2
20727;582338;2
20727;583394;2
20727;586519;2
20727;587830;2
20727;589686;2
20727;589970;2
20727;602349;2
20727;602824;2
20727;603039;2
20727;603868;2
20727;603984;2
20727;605165;2
20727;605791;2
20727;605953;2
20727;606267;2
20727;606535;2
20727;608411;2
20727;630692;2
20727;631414;2
20727;632399;2
20727;633930;2
20727;634040;2
20727;634240;2
20727;634554;2
20727;634887;2
20727;635325;2
20727;635804;2
20727;635836;2
20727;637724;2
20727;638264;2
20727;638713;2
20727;639291;2
20727;640488;2
20727;652653;2
20727;654385;2
20727;654641;2
20727;666154;2
20727;666502;2
20727;667492;2
20727;669276;2
20727;669955;2
20727;670102;2
20727;671101;2
20727;686674;2
22031;48878;1
22031;172271;1
23667;23667;1
23667;44420;2
23667;116864;1
23667;153601;1
23667;207112;1
23667;239841;1
23667;548147;1
23667;554327;1
23667;557259;2
24571;233790;1
28077;105566;1
28077;142795;1
28077;670102;2
29124;158994;1
29626;29626;1
29626;37249;1
31632;31632;1
32157;499561;1
32189;208539;1
32966;11721;1
32966;570755;1
33402;33402;1
33402;55475;1
38080;37249;1
38080;55475;1
38080;57450;1
38080;102731;1
38080;126361;1
38080;196753;1
38080;503926;1
38080;506339;1
38080;508935;1
38080;520245;1
38080;532100;1
40045;500189;1
41558;568585;1
44891;36254;1
44891;48878;1
44891;94936;1
44891;97048;1
44891;99869;1
44891;119006;1
44891;120651;1
44891;144642;1
44891;162967;1
44891;174319;1
44891;176252;1
44891;191238;1
44891;194709;1
44891;207112;1
44891;229790;1
44891;235500;1
44891;242249;1
44891;244729;1
44891;245901;1
44891;499614;1
44891;503335;1
7412;47437;1
7412;55475;1
7412;71142;1
7412;239841;1
7412;588662;1
7412;679886;1
7446;499313;1
14868;14868;1
15102;15283;1
15102;601443;1
20541;237501;1
24019;6293;1
29308;29308;1
29431;29431;1
31605;37249;1
31605;105282;1
31605;500031;1
34152;34152;1
36619;36619;1
39161;39161;1
39161;499296;1
39161;519189;1
39161;607903;1
39161;671574;1
39168;39168;1
39168;131910;1
39863;39863;1
40431;20373;1
40431;23703;1
40431;31351;1
40431;91850;1
40431;121554;1
40431;123091;1
40431;559123;1
40431;634208;1
40906;40906;1
41097;41097;1
41097;65162;1
41097;519657;1
41097;527899;1
41097;666154;1
44146;24695;1
44146;74968;1
44582;577795;1
44582;683855;1
44582;691757;1
44582;691814;1
44618;44618;1
44618;160001;1
44682;44682;1
51302;51302;1
51302;115878;1
51302;196753;1
51302;221305;2
51570;18764;1
51570;26373;1
51570;34243;1
51570;36254;1
51570;38190;1
51570;42177;1
51570;65490;1
51570;94120;1
51570;117048;1
51570;119006;1
51570;144642;1
51570;191238;1
51570;192986;1
51570;207112;1
51570;505147;1
51570;518336;1
51570;527635;1
51570;529306;1
51570;536867;1
51570;551403;1
51570;556822;1
51570;557800;1
52261;16044;1
52261;20373;1
52261;23661;1
52261;89760;1
52261;550503;1
52261;566938;2
52261;579532;1
52261;653256;1
54010;52266;1
54010;54010;1
54010;196753;1
54010;635428;1
56273;38394;2
56273;243821;2
56273;519657;1
56273;542297;1
56273;548127;1
56273;554592;2
56273;573870;2
56273;635288;1
56273;667971;1
56273;676918;1
58113;520216;2
63993;176526;1
63993;182309;1
63993;214633;1
63993;521159;1
64436;248487;1
64436;549757;2
66810;31324;1
66810;166392;1
67780;185184;1
70445;26373;1
70445;31534;1
70445;37249;1
70445;49945;1
70445;144642;1
70445;176346;1
70445;528633;1
71022;71022;1
71349;20972;1
71349;59327;1
71349;69431;1
71349;87683;1
71349;96399;1
71349;105566;1
71349;106927;1
71349;117313;1
71349;130964;1
71349;142828;1
71349;144386;1
71349;150735;1
71349;150841;1
71349;206209;1
71349;216312;1
71349;220003;1
71349;227453;1
71349;232992;1
71349;500132;1
71349;500834;1
71349;501035;1
71349;536026;1
71349;539238;1
71349;548127;1
71349;556438;1
71349;589309;1
71349;601100;1
71349;636693;1
71349;675923;1
71349;676053;1
71349;678196;1
76429;74288;2
76429;199675;1
76429;524021;2
76429;545565;1
76429;585445;1
76429;585445;2
76429;678879;2
76961;10066;1
76961;46805;1
76961;135627;1
76961;176914;1
76961;192986;1
76961;601423;1
76961;673496;1
77429;26373;1
77429;30537;1
77429;49559;1
77429;59327;1
77429;66154;1
77429;77429;1
77429;77640;1
77429;79087;1
77429;81978;1
77429;119665;1
77429;124021;1
77429;175865;1
77429;191238;1
77429;203598;1
77429;204890;1
77429;205229;1
77429;205842;1
77429;500819;1
77429;502721;1
77429;504805;1
77429;509468;1
77429;519657;1
77429;520442;1
77429;525178;1
77429;525531;1
77429;531450;1
77429;536001;1
77429;541646;1
77429;543478;1
77429;545815;1
77429;556697;1
77429;558455;1
77429;606156;1
77429;638894;1
77429;652091;1
77429;665847;1
77429;688298;1
78399;49787;1
78399;51746;1
78399;182864;1
78399;193512;1
78399;196753;1
79101;175820;1
243;634783;1
1372;1372;1
1372;37249;1
1372;87685;1
1372;131910;1
1372;212428;1
1372;220003;1
1372;588838;1
4555;4555;1
4555;51918;1
4555;91850;1
4555;145463;1
4555;509135;1
4555;564450;1
6109;519657;1
7270;519657;1
22121;507286;1
22121;519657;1
23575;503880;1
23575;586124;1
23757;143813;1
23818;50299;1
30052;533089;1
30177;499999;1
30177;526003;2
30177;583505;2
30445;37249;1
30527;22470;1
30527;50406;1
30527;63226;1
30527;155364;1
30527;175621;1
30527;184106;1
30527;184943;1
30663;179907;2
30663;528013;2
30663;568263;2
30663;579842;2
31345;499729;1
31345;556204;1
33528;176534;1
33528;225962;1
35332;69613;1
38033;28392;1
38033;38033;1
38033;115878;1
38033;120885;2
38033;196753;1
38033;531858;1
38919;21179;1
38919;23635;1
38919;31534;1
38919;102005;1
38919;163020;1
38919;190567;1
38919;198586;1
38919;212733;1
38919;502111;1
38919;507304;1
38919;519657;1
38919;558542;1
40019;14667;1
40019;192986;1
42177;44420;2
42177;51570;1
42177;81464;2
42177;92426;1
42177;94120;1
42177;116864;2
42177;144642;1
42177;317761;2
42177;527867;2
42177;573244;2
42177;605829;2
42177;636590;1
43445;37249;1
43445;107338;1
43445;240312;1
44799;46793;1
44799;72337;1
44799;106441;1
44799;167646;1
44799;179467;1
44799;230772;1
44799;519012;1
44799;519657;1
47364;241;1
47364;47364;1
47364;96727;1
50308;105566;1
50308;136340;1
50308;222578;1
50308;304183;1
50308;520184;1
50908;32884;1
50908;635843;1
50908;636319;1
56324;114166;1
56324;519657;1
56324;550143;1
56674;37249;1
56674;519657;1
57085;46085;1
58303;69236;2
58303;151559;2
58303;201096;2
58303;226595;2
58303;522135;2
58303;530702;2
58303;553917;2
58303;554287;2
63483;49559;1
63483;103513;1
63483;106439;1
63483;122374;1
63483;542038;1
63483;558434;1
63483;652091;1
71500;170001;1
71500;689782;1
73704;3479;1
73704;45168;1
73704;53860;1
73704;77583;1
73704;128808;1
73704;130633;1
73704;160990;1
73704;182864;1
73704;499476;1
73704;527450;1
73704;537955;1
73704;542297;1
75937;203319;1
82117;78649;1
82117;82117;1
82117;239841;1
85261;575787;1
85368;573089;1
85604;692535;2
85604;692816;2
86590;3467;2
86590;36127;1
86590;86590;1
86590;177024;1
86590;500251;1
86590;501320;2
86590;517479;2
86590;530746;2
86590;556647;2
86590;567555;1
86590;568535;2
86590;571358;1
86590;589475;2
86590;601488;2
86590;608762;1
86590;630187;2
86590;631340;2
86590;634973;2
86590;666064;2
86590;673838;2
86590;680027;1
88605;71313;2
88605;120014;2
88605;145152;2
88605;249578;2
88605;516017;2
88605;548147;2
88605;550448;1
88605;554327;2
88605;570388;2
88605;640481;2
90034;90034;1
92488;162938;1
96732;96732;1
96732;104460;1
105063;238226;1
105063;555871;1
105063;562147;1
105063;577993;1
105063;586750;1
106478;22680;2
106478;37708;2
106478;41062;2
106478;44420;2
106478;53014;2
106478;63799;2
106478;72114;2
106478;106478;1
106478;128814;2
106478;213679;2
106478;508848;2
106478;514403;2
106478;520184;2
106478;528013;2
106478;535749;2
106478;548147;2
106478;554327;2
106478;556204;2
106478;568263;2
106478;586124;2
106478;602824;2
106478;607907;2
106478;608851;2
106478;633260;2
360;243450;1
2191;26373;1
2191;238226;1
2191;503395;1
2298;165002;1
2968;63916;1
2968;169133;2
2968;219782;1
2968;239017;1
2968;246651;1
2968;503335;1
2968;508080;1
2968;519657;1
2968;527635;1
4204;81444;2
4204;150739;2
4204;223479;1
5031;541767;1
7346;7346;1
7346;64207;1
7346;505849;1
7716;7716;1
9852;70784;1
10588;10588;1
10588;49559;1
13455;13455;1
27193;44364;1
27638;17611;2
27638;26534;2
27638;44420;2
27638;50908;2
27638;53860;2
27638;55023;2
27638;69671;2
27638;79712;2
27638;84149;2
27638;120901;2
27638;130907;2
27638;142421;2
27638;150739;2
27638;152470;2
27638;184470;2
27638;185403;2
27638;196753;2
27638;207919;2
27638;207922;2
27638;210158;2
27638;217058;2
27638;225355;2
27638;499735;2
27638;503908;2
27638;506914;2
27638;508382;2
27638;508848;2
27638;512991;2
27638;516568;2
27638;518451;2
27638;524130;2
27638;528247;2
27638;535369;2
27638;541297;2
27638;546730;2
27638;550059;2
27638;555604;2
27638;560263;2
27638;561652;2
27638;570618;2
27638;574550;2
27638;578173;2
27638;579607;2
27638;580173;2
27638;581271;2
27638;582098;2
27638;586152;2
27638;601488;2
27638;605602;2
27638;605783;2
27638;638145;2
27638;640073;2
27638;655825;2
27638;667125;2
27638;669276;2
27638;671476;2
27638;672715;2
27638;674106;2
27638;680131;2
27638;681020;2
27638;682773;2
27638;683731;2
27638;685909;2
27638;689737;2
27638;694099;2
31478;23572;1
31478;68961;1
31478;122374;1
31478;508248;1
31478;540897;1
31478;679936;1
31880;178131;1
31880;183393;1
34156;37249;1
34156;72337;1
34156;519657;1
34320;105566;1
34320;671192;1
35924;131910;1
35924;239841;1
37523;37523;1
38164;38164;1
38332;109133;1
39963;39963;1
39963;165717;1
39963;521254;1
39963;572495;1
39963;652108;1
41476;15472;1
41476;26373;1
41476;28392;1
41476;115878;1
41476;230058;1
41476;499389;1
41476;516173;1
41476;527997;1
41476;572922;1
41476;606156;1
41476;634649;1
41476;635288;1
41608;13770;1
41608;65505;1
41608;161365;1
41608;176804;1
41608;510417;1
41608;550971;1
41608;569176;1
41608;570934;1
41608;633099;1
41608;634042;1
42010;691362;1
42174;531158;1
44114;37249;1
44114;548147;2
44114;554327;2
44114;587195;1
51202;517156;1
54444;512044;1
55637;54695;1
55637;118117;2
55637;200705;1
55637;605500;2
56682;56682;1
57450;14647;1
57450;81864;1
57450;82271;1
57450;499443;1
57450;516645;1
57450;519657;1
57450;546864;1
57450;575216;1
59549;95263;2
59549;171241;2
59549;500927;2
59549;526003;2
59549;570388;2
59549;639245;2
59549;686279;2
61321;105718;1
61321;182903;1
61321;204447;1
61321;205842;1
61321;573052;1
61321;603668;1
61321;683488;1
63527;519657;1
63870;87375;1
67235;302559;1
67235;655569;1
71190;213679;2
71190;554287;2
73964;63906;1
73964;80421;1
73964;114435;2
73964;158040;1
73964;212394;1
73964;214371;1
73964;220992;1
73964;229368;1
73964;239535;1
76602;37249;1
76602;167212;2
76602;237268;2
76602;500015;2
76602;511696;2
76602;554350;2
76602;580191;2
76602;604743;2
79812;6483;1
79812;132209;1
79812;244690;1
79812;519657;1
79812;527635;1
86323;551403;1
87493;29363;1
87493;193328;1
87493;238736;1
2069;2069;1
2069;37249;1
2069;86172;1
2069;115078;1
2069;137950;1
2069;164877;1
2373;652784;1
3758;130254;1
6334;189656;1
6334;243821;1
6334;519657;1
6334;557854;1
6334;633643;1
6334;651818;1
6366;59413;1
7434;7434;1
7434;155072;1
